Time,Distance
2023-04-20 06:17:15.739182,1.72491
2023-04-20 06:17:15.740182,1.64396
2023-04-20 06:17:15.741182,1.56612
2023-04-20 06:17:15.742182,1.48205
2023-04-20 06:17:15.743182,1.4011
2023-04-20 06:17:15.744182,1.31703
2023-04-20 06:17:15.745182,1.23608
2023-04-20 06:17:15.746182,1.15201
2023-04-20 06:17:15.747182,1.06172
2023-04-20 06:17:15.748182,0.97454
2023-04-20 06:17:15.749182,0.88425
2023-04-20 06:17:15.750182,0.79707
2023-04-20 06:17:15.751182,0.70678
2023-04-20 06:17:15.752182,0.61648
2023-04-20 06:17:15.753182,0.52308
2023-04-20 06:17:15.754182,0.42967
2023-04-20 06:17:15.755182,0.33626
2023-04-20 06:17:15.756182,0.24286
2023-04-20 06:17:15.757182,0.14945
2023-04-20 06:17:15.758182,0.05604
2023-04-20 06:17:15.759182,-0.03736
2023-04-20 06:17:15.760182,-0.12766
2023-04-20 06:17:15.761182,-0.21795
2023-04-20 06:17:15.762182,-0.30513
2023-04-20 06:17:15.763182,-0.39231
2023-04-20 06:17:15.764182,-0.4826
2023-04-20 06:17:15.765182,-0.56355
2023-04-20 06:17:15.766182,-0.64762
2023-04-20 06:17:15.767182,-0.72546
2023-04-20 06:17:15.768182,-0.80952
2023-04-20 06:17:15.769182,-0.89048
2023-04-20 06:17:15.770182,-0.96832
2023-04-20 06:17:15.771182,-1.04615
2023-04-20 06:17:15.772182,-1.12088
2023-04-20 06:17:15.773182,-1.1956
2023-04-20 06:17:15.774182,-1.26722
2023-04-20 06:17:15.775182,-1.34194
2023-04-20 06:17:15.776182,-1.41044
2023-04-20 06:17:15.777182,-1.47582
2023-04-20 06:17:15.778182,-1.54121
2023-04-20 06:17:15.779182,-1.60659
2023-04-20 06:17:15.780182,-1.66886
2023-04-20 06:17:15.781182,-1.73114
2023-04-20 06:17:15.782182,-1.78718
2023-04-20 06:17:15.783182,-1.84634
2023-04-20 06:17:15.784182,-1.89927
2023-04-20 06:17:15.785182,-1.9522
2023-04-20 06:17:15.786182,-2.00513
2023-04-20 06:17:15.787182,-2.05183
2023-04-20 06:17:15.788182,-2.09231
2023-04-20 06:17:15.789182,-2.1359
2023-04-20 06:17:15.790182,-2.17015
2023-04-20 06:17:15.791182,-2.20751
2023-04-20 06:17:15.792182,-2.23864
2023-04-20 06:17:15.793182,-2.26978
2023-04-20 06:17:15.794182,-2.29469
2023-04-20 06:17:15.795182,-2.3196
2023-04-20 06:17:15.796182,-2.34139
2023-04-20 06:17:15.797182,-2.36007
2023-04-20 06:17:15.798182,-2.37875
2023-04-20 06:17:15.799182,-2.39121
2023-04-20 06:17:15.800182,-2.40055
2023-04-20 06:17:15.801182,-2.40366
2023-04-20 06:17:15.802182,-2.40366
2023-04-20 06:17:15.803182,-2.40366
2023-04-20 06:17:15.804182,-2.40366
2023-04-20 06:17:15.805182,-2.40366
2023-04-20 06:17:15.806182,-2.39744
2023-04-20 06:17:15.807182,-2.38498
2023-04-20 06:17:15.808182,-2.37253
2023-04-20 06:17:15.809182,-2.35385
2023-04-20 06:17:15.810182,-2.33205
2023-04-20 06:17:15.811182,-2.31026
2023-04-20 06:17:15.812182,-2.28535
2023-04-20 06:17:15.813182,-2.25733
2023-04-20 06:17:15.814182,-2.22619
2023-04-20 06:17:15.815182,-2.19194
2023-04-20 06:17:15.816182,-2.15458
2023-04-20 06:17:15.817182,-2.11722
2023-04-20 06:17:15.818182,-2.07363
2023-04-20 06:17:15.819182,-2.03004
2023-04-20 06:17:15.820182,-1.98022
2023-04-20 06:17:15.821182,-1.92729
2023-04-20 06:17:15.822182,-1.87436
2023-04-20 06:17:15.823182,-1.81832
2023-04-20 06:17:15.824182,-1.75916
2023-04-20 06:17:15.825182,-1.7
2023-04-20 06:17:15.826182,-1.63462
2023-04-20 06:17:15.827182,-1.57546
2023-04-20 06:17:15.828182,-1.51007
2023-04-20 06:17:15.829182,-1.44158
2023-04-20 06:17:15.830182,-1.37308
2023-04-20 06:17:15.831182,-1.30147
2023-04-20 06:17:15.832182,-1.22985
2023-04-20 06:17:15.833182,-1.15513
2023-04-20 06:17:15.834182,-1.07729
2023-04-20 06:17:15.835182,-1.00256
2023-04-20 06:17:15.836182,-0.92161
2023-04-20 06:17:15.837182,-0.84377
2023-04-20 06:17:15.838182,-0.75971
2023-04-20 06:17:15.839182,-0.68187
2023-04-20 06:17:15.840182,-0.59469
2023-04-20 06:17:15.841182,-0.51374
2023-04-20 06:17:15.842182,-0.42656
2023-04-20 06:17:15.843182,-0.33626
2023-04-20 06:17:15.844182,-0.24597
2023-04-20 06:17:15.845182,-0.15568
2023-04-20 06:17:15.846182,-0.06538
2023-04-20 06:17:15.847182,0.02802
2023-04-20 06:17:15.848182,0.12143
2023-04-20 06:17:15.849182,0.21795
2023-04-20 06:17:15.850182,0.31136
2023-04-20 06:17:15.851182,0.40476
2023-04-20 06:17:15.852182,0.49817
2023-04-20 06:17:15.853182,0.59158
2023-04-20 06:17:15.854182,0.68187
2023-04-20 06:17:15.855182,0.77527
2023-04-20 06:17:15.856182,0.86245
2023-04-20 06:17:15.857182,0.95275
2023-04-20 06:17:15.858182,1.04304
2023-04-20 06:17:15.859182,1.13333
2023-04-20 06:17:15.860182,1.2174
2023-04-20 06:17:15.861182,1.30458
2023-04-20 06:17:15.862182,1.38553
2023-04-20 06:17:15.863182,1.46648
2023-04-20 06:17:15.864182,1.55055
2023-04-20 06:17:15.865182,1.6315
2023-04-20 06:17:15.866182,1.71245
2023-04-20 06:17:15.867182,1.79652
2023-04-20 06:17:15.868182,1.87436
2023-04-20 06:17:15.869182,1.95842
2023-04-20 06:17:15.870182,2.03626
2023-04-20 06:17:15.871182,2.1141
2023-04-20 06:17:15.872182,2.19194
2023-04-20 06:17:15.873182,2.26667
2023-04-20 06:17:15.874182,2.34139
2023-04-20 06:17:15.875182,2.413
2023-04-20 06:17:15.876182,2.48462
2023-04-20 06:17:15.877182,2.55623
2023-04-20 06:17:15.878182,2.62473
2023-04-20 06:17:15.879182,2.69011
2023-04-20 06:17:15.880182,2.75861
2023-04-20 06:17:15.881182,2.82088
2023-04-20 06:17:15.882182,2.88315
2023-04-20 06:17:15.883182,2.94231
2023-04-20 06:17:15.884182,2.99835
2023-04-20 06:17:15.885182,3.05128
2023-04-20 06:17:15.886182,3.1011
2023-04-20 06:17:15.887182,3.15403
2023-04-20 06:17:15.888182,3.20073
2023-04-20 06:17:15.889182,3.2381
2023-04-20 06:17:15.890182,3.27857
2023-04-20 06:17:15.891182,3.31282
2023-04-20 06:17:15.892182,3.34707
2023-04-20 06:17:15.893182,3.37821
2023-04-20 06:17:15.894182,3.40311
2023-04-20 06:17:15.895182,3.42802
2023-04-20 06:17:15.896182,3.4467
2023-04-20 06:17:15.897182,3.46538
2023-04-20 06:17:15.898182,3.48095
2023-04-20 06:17:15.899182,3.49341
2023-04-20 06:17:15.900182,3.49963
2023-04-20 06:17:15.901182,3.49963
2023-04-20 06:17:15.902182,3.49963
2023-04-20 06:17:15.903182,3.49963
2023-04-20 06:17:15.904182,3.49963
2023-04-20 06:17:15.905182,3.49963
2023-04-20 06:17:15.906182,3.49341
2023-04-20 06:17:15.907182,3.48095
2023-04-20 06:17:15.908182,3.46538
2023-04-20 06:17:15.909182,3.4467
2023-04-20 06:17:15.910182,3.42802
2023-04-20 06:17:15.911182,3.40311
2023-04-20 06:17:15.912182,3.37821
2023-04-20 06:17:15.913182,3.34707
2023-04-20 06:17:15.914182,3.31282
2023-04-20 06:17:15.915182,3.27857
2023-04-20 06:17:15.916182,3.24121
2023-04-20 06:17:15.917182,3.20073
2023-04-20 06:17:15.918182,3.15403
2023-04-20 06:17:15.919182,3.10421
2023-04-20 06:17:15.920182,3.0544
2023-04-20 06:17:15.921182,3.00458
2023-04-20 06:17:15.922182,2.94853
2023-04-20 06:17:15.923182,2.88626
2023-04-20 06:17:15.924182,2.82711
2023-04-20 06:17:15.925182,2.76484
2023-04-20 06:17:15.926182,2.69634
2023-04-20 06:17:15.927182,2.63095
2023-04-20 06:17:15.928182,2.56245
2023-04-20 06:17:15.929182,2.49084
2023-04-20 06:17:15.930182,2.42234
2023-04-20 06:17:15.931182,2.35073
2023-04-20 06:17:15.932182,2.27289
2023-04-20 06:17:15.933182,2.20128
2023-04-20 06:17:15.934182,2.12344
2023-04-20 06:17:15.935182,2.04872
2023-04-20 06:17:15.936182,1.96777
2023-04-20 06:17:15.937182,1.88681
2023-04-20 06:17:15.938182,1.80897
2023-04-20 06:17:15.939182,1.72491
2023-04-20 06:17:15.940182,1.64396
2023-04-20 06:17:15.941182,1.56612
2023-04-20 06:17:15.942182,1.48205
2023-04-20 06:17:15.943182,1.4011
2023-04-20 06:17:15.944182,1.32015
2023-04-20 06:17:15.945182,1.23608
2023-04-20 06:17:15.946182,1.15201
2023-04-20 06:17:15.947182,1.06172
2023-04-20 06:17:15.948182,0.97143
2023-04-20 06:17:15.949182,0.88114
2023-04-20 06:17:15.950182,0.79707
2023-04-20 06:17:15.951182,0.70366
2023-04-20 06:17:15.952182,0.61337
2023-04-20 06:17:15.953182,0.52308
2023-04-20 06:17:15.954182,0.42967
2023-04-20 06:17:15.955182,0.33626
2023-04-20 06:17:15.956182,0.24286
2023-04-20 06:17:15.957182,0.14945
2023-04-20 06:17:15.958182,0.05293
2023-04-20 06:17:15.959182,-0.03736
2023-04-20 06:17:15.960182,-0.12766
2023-04-20 06:17:15.961182,-0.21795
2023-04-20 06:17:15.962182,-0.30824
2023-04-20 06:17:15.963182,-0.39542
2023-04-20 06:17:15.964182,-0.4826
2023-04-20 06:17:15.965182,-0.56355
2023-04-20 06:17:15.966182,-0.64762
2023-04-20 06:17:15.967182,-0.72546
2023-04-20 06:17:15.968182,-0.80952
2023-04-20 06:17:15.969182,-0.89048
2023-04-20 06:17:15.970182,-0.97143
2023-04-20 06:17:15.971182,-1.04927
2023-04-20 06:17:15.972182,-1.12088
2023-04-20 06:17:15.973182,-1.1956
2023-04-20 06:17:15.974182,-1.26722
2023-04-20 06:17:15.975182,-1.34194
2023-04-20 06:17:15.976182,-1.41044
2023-04-20 06:17:15.977182,-1.47894
2023-04-20 06:17:15.978182,-1.54432
2023-04-20 06:17:15.979182,-1.60659
2023-04-20 06:17:15.980182,-1.66886
2023-04-20 06:17:15.981182,-1.72802
2023-04-20 06:17:15.982182,-1.78718
2023-04-20 06:17:15.983182,-1.84634
2023-04-20 06:17:15.984182,-1.89927
2023-04-20 06:17:15.985182,-1.9522
2023-04-20 06:17:15.986182,-2.00201
2023-04-20 06:17:15.987182,-2.04872
2023-04-20 06:17:15.988182,-2.09231
2023-04-20 06:17:15.989182,-2.13278
2023-04-20 06:17:15.990182,-2.17326
2023-04-20 06:17:15.991182,-2.20751
2023-04-20 06:17:15.992182,-2.23864
2023-04-20 06:17:15.993182,-2.26978
2023-04-20 06:17:15.994182,-2.29469
2023-04-20 06:17:15.995182,-2.3196
2023-04-20 06:17:15.996182,-2.34139
2023-04-20 06:17:15.997182,-2.36319
2023-04-20 06:17:15.998182,-2.37875
2023-04-20 06:17:15.999182,-2.39121
2023-04-20 06:17:16.000182,-2.40055
2023-04-20 06:17:16.001182,-2.40366
2023-04-20 06:17:16.002182,-2.40366
2023-04-20 06:17:16.003182,-2.40366
2023-04-20 06:17:16.004182,-2.40366
2023-04-20 06:17:16.005182,-2.40366
2023-04-20 06:17:16.006182,-2.39744
2023-04-20 06:17:16.007182,-2.38498
2023-04-20 06:17:16.008182,-2.37253
2023-04-20 06:17:16.009182,-2.35385
2023-04-20 06:17:16.010182,-2.33205
2023-04-20 06:17:16.011182,-2.31026
2023-04-20 06:17:16.012182,-2.28535
2023-04-20 06:17:16.013182,-2.25421
2023-04-20 06:17:16.014182,-2.22619
2023-04-20 06:17:16.015182,-2.19194
2023-04-20 06:17:16.016182,-2.15458
2023-04-20 06:17:16.017182,-2.1141
2023-04-20 06:17:16.018182,-2.07363
2023-04-20 06:17:16.019182,-2.03004
2023-04-20 06:17:16.020182,-1.98022
2023-04-20 06:17:16.021182,-1.92729
2023-04-20 06:17:16.022182,-1.87436
2023-04-20 06:17:16.023182,-1.8152
2023-04-20 06:17:16.024182,-1.75916
2023-04-20 06:17:16.025182,-1.7
2023-04-20 06:17:16.026182,-1.63773
2023-04-20 06:17:16.027182,-1.57546
2023-04-20 06:17:16.028182,-1.51007
2023-04-20 06:17:16.029182,-1.43846
2023-04-20 06:17:16.030182,-1.37308
2023-04-20 06:17:16.031182,-1.30147
2023-04-20 06:17:16.032182,-1.22674
2023-04-20 06:17:16.033182,-1.15513
2023-04-20 06:17:16.034182,-1.07418
2023-04-20 06:17:16.035182,-0.99945
2023-04-20 06:17:16.036182,-0.9185
2023-04-20 06:17:16.037182,-0.84066
2023-04-20 06:17:16.038182,-0.75659
2023-04-20 06:17:16.039182,-0.67875
2023-04-20 06:17:16.040182,-0.59469
2023-04-20 06:17:16.041182,-0.51062
2023-04-20 06:17:16.042182,-0.42344
2023-04-20 06:17:16.043182,-0.33315
2023-04-20 06:17:16.044182,-0.24286
2023-04-20 06:17:16.045182,-0.15568
2023-04-20 06:17:16.046182,-0.06227
2023-04-20 06:17:16.047182,0.03114
2023-04-20 06:17:16.048182,0.12454
2023-04-20 06:17:16.049182,0.21795
2023-04-20 06:17:16.050182,0.31447
2023-04-20 06:17:16.051182,0.40788
2023-04-20 06:17:16.052182,0.50128
2023-04-20 06:17:16.053182,0.59469
2023-04-20 06:17:16.054182,0.68498
2023-04-20 06:17:16.055182,0.77839
2023-04-20 06:17:16.056182,0.86557
2023-04-20 06:17:16.057182,0.95586
2023-04-20 06:17:16.058182,1.04615
2023-04-20 06:17:16.059182,1.13333
2023-04-20 06:17:16.060182,1.22051
2023-04-20 06:17:16.061182,1.30769
2023-04-20 06:17:16.062182,1.38864
2023-04-20 06:17:16.063182,1.4696
2023-04-20 06:17:16.064182,1.55366
2023-04-20 06:17:16.065182,1.6315
2023-04-20 06:17:16.066182,1.71557
2023-04-20 06:17:16.067182,1.79652
2023-04-20 06:17:16.068182,1.87747
2023-04-20 06:17:16.069182,1.95842
2023-04-20 06:17:16.070182,2.03938
2023-04-20 06:17:16.071182,2.1141
2023-04-20 06:17:16.072182,2.19194
2023-04-20 06:17:16.073182,2.26667
2023-04-20 06:17:16.074182,2.34451
2023-04-20 06:17:16.075182,2.41612
2023-04-20 06:17:16.076182,2.48773
2023-04-20 06:17:16.077182,2.55934
2023-04-20 06:17:16.078182,2.62784
2023-04-20 06:17:16.079182,2.69322
2023-04-20 06:17:16.080182,2.76172
2023-04-20 06:17:16.081182,2.82399
2023-04-20 06:17:16.082182,2.88626
2023-04-20 06:17:16.083182,2.94542
2023-04-20 06:17:16.084182,3.00147
2023-04-20 06:17:16.085182,3.05128
2023-04-20 06:17:16.086182,3.10421
2023-04-20 06:17:16.087182,3.15403
2023-04-20 06:17:16.088182,3.19762
2023-04-20 06:17:16.089182,3.2381
2023-04-20 06:17:16.090182,3.27857
2023-04-20 06:17:16.091182,3.31282
2023-04-20 06:17:16.092182,3.34707
2023-04-20 06:17:16.093182,3.37821
2023-04-20 06:17:16.094182,3.40311
2023-04-20 06:17:16.095182,3.42491
2023-04-20 06:17:16.096182,3.4467
2023-04-20 06:17:16.097182,3.46538
2023-04-20 06:17:16.098182,3.48095
2023-04-20 06:17:16.099182,3.49029
2023-04-20 06:17:16.100182,3.49963
2023-04-20 06:17:16.101182,3.49963
2023-04-20 06:17:16.102182,3.49963
2023-04-20 06:17:16.103182,3.49963
2023-04-20 06:17:16.104182,3.49963
2023-04-20 06:17:16.105182,3.49963
2023-04-20 06:17:16.106182,3.49029
2023-04-20 06:17:16.107182,3.47784
2023-04-20 06:17:16.108182,3.46538
2023-04-20 06:17:16.109182,3.4467
2023-04-20 06:17:16.110182,3.42802
2023-04-20 06:17:16.111182,3.40311
2023-04-20 06:17:16.112182,3.37821
2023-04-20 06:17:16.113182,3.34707
2023-04-20 06:17:16.114182,3.31282
2023-04-20 06:17:16.115182,3.27857
2023-04-20 06:17:16.116182,3.2381
2023-04-20 06:17:16.117182,3.20073
2023-04-20 06:17:16.118182,3.15403
2023-04-20 06:17:16.119182,3.1011
2023-04-20 06:17:16.120182,3.05128
2023-04-20 06:17:16.121182,3.00147
2023-04-20 06:17:16.122182,2.94542
2023-04-20 06:17:16.123182,2.88315
2023-04-20 06:17:16.124182,2.82399
2023-04-20 06:17:16.125182,2.76172
2023-04-20 06:17:16.126182,2.69322
2023-04-20 06:17:16.127182,2.62784
2023-04-20 06:17:16.128182,2.55934
2023-04-20 06:17:16.129182,2.48773
2023-04-20 06:17:16.130182,2.41923
2023-04-20 06:17:16.131182,2.34451
2023-04-20 06:17:16.132182,2.27289
2023-04-20 06:17:16.133182,2.19817
2023-04-20 06:17:16.134182,2.12033
2023-04-20 06:17:16.135182,2.04249
2023-04-20 06:17:16.136182,1.96465
2023-04-20 06:17:16.137182,1.8837
2023-04-20 06:17:16.138182,1.80275
2023-04-20 06:17:16.139182,1.72179
2023-04-20 06:17:16.140182,1.64084
2023-04-20 06:17:16.141182,1.55989
2023-04-20 06:17:16.142182,1.47582
2023-04-20 06:17:16.143182,1.39487
2023-04-20 06:17:16.144182,1.31392
2023-04-20 06:17:16.145182,1.22985
2023-04-20 06:17:16.146182,1.14579
2023-04-20 06:17:16.147182,1.05549
2023-04-20 06:17:16.148182,0.96832
2023-04-20 06:17:16.149182,0.87802
2023-04-20 06:17:16.150182,0.79396
2023-04-20 06:17:16.151182,0.70055
2023-04-20 06:17:16.152182,0.61337
2023-04-20 06:17:16.153182,0.51996
2023-04-20 06:17:16.154182,0.42656
2023-04-20 06:17:16.155182,0.33315
2023-04-20 06:17:16.156182,0.23974
2023-04-20 06:17:16.157182,0.14634
2023-04-20 06:17:16.158182,0.04982
2023-04-20 06:17:16.159182,-0.04048
2023-04-20 06:17:16.160182,-0.13388
2023-04-20 06:17:16.161182,-0.22106
2023-04-20 06:17:16.162182,-0.31136
2023-04-20 06:17:16.163182,-0.39542
2023-04-20 06:17:16.164182,-0.48571
2023-04-20 06:17:16.165182,-0.56667
2023-04-20 06:17:16.166182,-0.65073
2023-04-20 06:17:16.167182,-0.73168
2023-04-20 06:17:16.168182,-0.81264
2023-04-20 06:17:16.169182,-0.89048
2023-04-20 06:17:16.170182,-0.97143
2023-04-20 06:17:16.171182,-1.04927
2023-04-20 06:17:16.172182,-1.12399
2023-04-20 06:17:16.173182,-1.19872
2023-04-20 06:17:16.174182,-1.27033
2023-04-20 06:17:16.175182,-1.34505
2023-04-20 06:17:16.176182,-1.41355
2023-04-20 06:17:16.177182,-1.48205
2023-04-20 06:17:16.178182,-1.54432
2023-04-20 06:17:16.179182,-1.60659
2023-04-20 06:17:16.180182,-1.67509
2023-04-20 06:17:16.181182,-1.73114
2023-04-20 06:17:16.182182,-1.79029
2023-04-20 06:17:16.183182,-1.84945
2023-04-20 06:17:16.184182,-1.90238
2023-04-20 06:17:16.185182,-1.95531
2023-04-20 06:17:16.186182,-2.00513
2023-04-20 06:17:16.187182,-2.05183
2023-04-20 06:17:16.188182,-2.09542
2023-04-20 06:17:16.189182,-2.1359
2023-04-20 06:17:16.190182,-2.17326
2023-04-20 06:17:16.191182,-2.20751
2023-04-20 06:17:16.192182,-2.23864
2023-04-20 06:17:16.193182,-2.26978
2023-04-20 06:17:16.194182,-2.2978
2023-04-20 06:17:16.195182,-2.3196
2023-04-20 06:17:16.196182,-2.34139
2023-04-20 06:17:16.197182,-2.36319
2023-04-20 06:17:16.198182,-2.37875
2023-04-20 06:17:16.199182,-2.39121
2023-04-20 06:17:16.200182,-2.40055
2023-04-20 06:17:16.201182,-2.40366
2023-04-20 06:17:16.202182,-2.40366
2023-04-20 06:17:16.203182,-2.40366
2023-04-20 06:17:16.204182,-2.40366
2023-04-20 06:17:16.205182,-2.40366
2023-04-20 06:17:16.206182,-2.39744
2023-04-20 06:17:16.207182,-2.38498
2023-04-20 06:17:16.208182,-2.37253
2023-04-20 06:17:16.209182,-2.35385
2023-04-20 06:17:16.210182,-2.33205
2023-04-20 06:17:16.211182,-2.31026
2023-04-20 06:17:16.212182,-2.28223
2023-04-20 06:17:16.213182,-2.25421
2023-04-20 06:17:16.214182,-2.22308
2023-04-20 06:17:16.215182,-2.19194
2023-04-20 06:17:16.216182,-2.15458
2023-04-20 06:17:16.217182,-2.1141
2023-04-20 06:17:16.218182,-2.07051
2023-04-20 06:17:16.219182,-2.02692
2023-04-20 06:17:16.220182,-1.97711
2023-04-20 06:17:16.221182,-1.92418
2023-04-20 06:17:16.222182,-1.87125
2023-04-20 06:17:16.223182,-1.8152
2023-04-20 06:17:16.224182,-1.75604
2023-04-20 06:17:16.225182,-1.69689
2023-04-20 06:17:16.226182,-1.6315
2023-04-20 06:17:16.227182,-1.56923
2023-04-20 06:17:16.228182,-1.50696
2023-04-20 06:17:16.229182,-1.43846
2023-04-20 06:17:16.230182,-1.36996
2023-04-20 06:17:16.231182,-1.29835
2023-04-20 06:17:16.232182,-1.22674
2023-04-20 06:17:16.233182,-1.15201
2023-04-20 06:17:16.234182,-1.07418
2023-04-20 06:17:16.235182,-0.99945
2023-04-20 06:17:16.236182,-0.9185
2023-04-20 06:17:16.237182,-0.83755
2023-04-20 06:17:16.238182,-0.75348
2023-04-20 06:17:16.239182,-0.67564
2023-04-20 06:17:16.240182,-0.59158
2023-04-20 06:17:16.241182,-0.51062
2023-04-20 06:17:16.242182,-0.42033
2023-04-20 06:17:16.243182,-0.33004
2023-04-20 06:17:16.244182,-0.24286
2023-04-20 06:17:16.245182,-0.15256
2023-04-20 06:17:16.246182,-0.06227
2023-04-20 06:17:16.247182,0.03114
2023-04-20 06:17:16.248182,0.12766
2023-04-20 06:17:16.249182,0.22106
2023-04-20 06:17:16.250182,0.31447
2023-04-20 06:17:16.251182,0.41099
2023-04-20 06:17:16.252182,0.5044
2023-04-20 06:17:16.253182,0.5978
2023-04-20 06:17:16.254182,0.6881
2023-04-20 06:17:16.255182,0.77839
2023-04-20 06:17:16.256182,0.86868
2023-04-20 06:17:16.257182,0.95897
2023-04-20 06:17:16.258182,1.04927
2023-04-20 06:17:16.259182,1.13645
2023-04-20 06:17:16.260182,1.22363
2023-04-20 06:17:16.261182,1.30769
2023-04-20 06:17:16.262182,1.38864
2023-04-20 06:17:16.263182,1.47271
2023-04-20 06:17:16.264182,1.55366
2023-04-20 06:17:16.265182,1.63462
2023-04-20 06:17:16.266182,1.71557
2023-04-20 06:17:16.267182,1.79963
2023-04-20 06:17:16.268182,1.87747
2023-04-20 06:17:16.269182,1.96154
2023-04-20 06:17:16.270182,2.03938
2023-04-20 06:17:16.271182,2.11722
2023-04-20 06:17:16.272182,2.19505
2023-04-20 06:17:16.273182,2.26978
2023-04-20 06:17:16.274182,2.34451
2023-04-20 06:17:16.275182,2.41612
2023-04-20 06:17:16.276182,2.48773
2023-04-20 06:17:16.277182,2.55934
2023-04-20 06:17:16.278182,2.62784
2023-04-20 06:17:16.279182,2.69322
2023-04-20 06:17:16.280182,2.76172
2023-04-20 06:17:16.281182,2.82399
2023-04-20 06:17:16.282182,2.88626
2023-04-20 06:17:16.283182,2.94853
2023-04-20 06:17:16.284182,3.00147
2023-04-20 06:17:16.285182,3.05128
2023-04-20 06:17:16.286182,3.10421
2023-04-20 06:17:16.287182,3.15403
2023-04-20 06:17:16.288182,3.20073
2023-04-20 06:17:16.289182,3.24121
2023-04-20 06:17:16.290182,3.27857
2023-04-20 06:17:16.291182,3.31282
2023-04-20 06:17:16.292182,3.34707
2023-04-20 06:17:16.293182,3.37821
2023-04-20 06:17:16.294182,3.40311
2023-04-20 06:17:16.295182,3.42802
2023-04-20 06:17:16.296182,3.4467
2023-04-20 06:17:16.297182,3.46538
2023-04-20 06:17:16.298182,3.48095
2023-04-20 06:17:16.299182,3.49341
2023-04-20 06:17:16.300182,3.49963
2023-04-20 06:17:16.301182,3.49963
2023-04-20 06:17:16.302182,3.49963
2023-04-20 06:17:16.303182,3.49963
2023-04-20 06:17:16.304182,3.49963
2023-04-20 06:17:16.305182,3.49963
2023-04-20 06:17:16.306182,3.49029
2023-04-20 06:17:16.307182,3.47784
2023-04-20 06:17:16.308182,3.46227
2023-04-20 06:17:16.309182,3.4467
2023-04-20 06:17:16.310182,3.42491
2023-04-20 06:17:16.311182,3.40311
2023-04-20 06:17:16.312182,3.37509
2023-04-20 06:17:16.313182,3.34396
2023-04-20 06:17:16.314182,3.30971
2023-04-20 06:17:16.315182,3.27546
2023-04-20 06:17:16.316182,3.2381
2023-04-20 06:17:16.317182,3.19451
2023-04-20 06:17:16.318182,3.15092
2023-04-20 06:17:16.319182,3.1011
2023-04-20 06:17:16.320182,3.04817
2023-04-20 06:17:16.321182,2.99835
2023-04-20 06:17:16.322182,2.94231
2023-04-20 06:17:16.323182,2.88315
2023-04-20 06:17:16.324182,2.82088
2023-04-20 06:17:16.325182,2.75861
2023-04-20 06:17:16.326182,2.69011
2023-04-20 06:17:16.327182,2.62473
2023-04-20 06:17:16.328182,2.55623
2023-04-20 06:17:16.329182,2.48773
2023-04-20 06:17:16.330182,2.41612
2023-04-20 06:17:16.331182,2.34451
2023-04-20 06:17:16.332182,2.26978
2023-04-20 06:17:16.333182,2.19505
2023-04-20 06:17:16.334182,2.12033
2023-04-20 06:17:16.335182,2.04249
2023-04-20 06:17:16.336182,1.96154
2023-04-20 06:17:16.337182,1.88059
2023-04-20 06:17:16.338182,1.80275
2023-04-20 06:17:16.339182,1.72179
2023-04-20 06:17:16.340182,1.64084
2023-04-20 06:17:16.341182,1.55989
2023-04-20 06:17:16.342182,1.47582
2023-04-20 06:17:16.343182,1.39487
2023-04-20 06:17:16.344182,1.31392
2023-04-20 06:17:16.345182,1.22985
2023-04-20 06:17:16.346182,1.14267
2023-04-20 06:17:16.347182,1.05549
2023-04-20 06:17:16.348182,0.96832
2023-04-20 06:17:16.349182,0.87491
2023-04-20 06:17:16.350182,0.79084
2023-04-20 06:17:16.351182,0.69744
2023-04-20 06:17:16.352182,0.60714
2023-04-20 06:17:16.353182,0.51685
2023-04-20 06:17:16.354182,0.42344
2023-04-20 06:17:16.355182,0.33004
2023-04-20 06:17:16.356182,0.23663
2023-04-20 06:17:16.357182,0.14322
2023-04-20 06:17:16.358182,0.04982
2023-04-20 06:17:16.359182,-0.04359
2023-04-20 06:17:16.360182,-0.13388
2023-04-20 06:17:16.361182,-0.22418
2023-04-20 06:17:16.362182,-0.31136
2023-04-20 06:17:16.363182,-0.39853
2023-04-20 06:17:16.364182,-0.48883
2023-04-20 06:17:16.365182,-0.56978
2023-04-20 06:17:16.366182,-0.65385
2023-04-20 06:17:16.367182,-0.73168
2023-04-20 06:17:16.368182,-0.81575
2023-04-20 06:17:16.369182,-0.89359
2023-04-20 06:17:16.370182,-0.97454
2023-04-20 06:17:16.371182,-1.05238
2023-04-20 06:17:16.372182,-1.12399
2023-04-20 06:17:16.373182,-1.20183
2023-04-20 06:17:16.374182,-1.27344
2023-04-20 06:17:16.375182,-1.34505
2023-04-20 06:17:16.376182,-1.41355
2023-04-20 06:17:16.377182,-1.48205
2023-04-20 06:17:16.378182,-1.54744
2023-04-20 06:17:16.379182,-1.60971
2023-04-20 06:17:16.380182,-1.67509
2023-04-20 06:17:16.381182,-1.73425
2023-04-20 06:17:16.382182,-1.79029
2023-04-20 06:17:16.383182,-1.84945
2023-04-20 06:17:16.384182,-1.90238
2023-04-20 06:17:16.385182,-1.95842
2023-04-20 06:17:16.386182,-2.00513
2023-04-20 06:17:16.387182,-2.05183
2023-04-20 06:17:16.388182,-2.09542
2023-04-20 06:17:16.389182,-2.1359
2023-04-20 06:17:16.390182,-2.17326
