# Data acquisition time,Epoch time (ms),Distance
2023-04-20 06:13:26.583182,1681938806583.18,6.47308
2023-04-20 06:13:26.584182,1681938806584.18,6.3859
2023-04-20 06:13:26.585182,1681938806585.18,6.29872
2023-04-20 06:13:26.586182,1681938806586.18,6.20842
2023-04-20 06:13:26.587182,1681938806587.18,6.11813
2023-04-20 06:13:26.588182,1681938806588.18,6.02784
2023-04-20 06:13:26.589182,1681938806589.18,5.93443
2023-04-20 06:13:26.590182,1681938806590.18,5.83791
2023-04-20 06:13:26.591182,1681938806591.18,5.74451
2023-04-20 06:13:26.592182,1681938806592.18,5.64487
2023-04-20 06:13:26.593182,1681938806593.18,5.54835
2023-04-20 06:13:26.594182,1681938806594.18,5.44872
2023-04-20 06:13:26.595182,1681938806595.18,5.34908
2023-04-20 06:13:26.596182,1681938806596.18,5.24945
2023-04-20 06:13:26.597182,1681938806597.18,5.14982
2023-04-20 06:13:26.598182,1681938806598.18,5.0533
2023-04-20 06:13:26.599182,1681938806599.18,4.95055
2023-04-20 06:13:26.600182,1681938806600.18,4.85092
2023-04-20 06:13:26.601182,1681938806601.18,4.74505
2023-04-20 06:13:26.602182,1681938806602.18,4.64231
2023-04-20 06:13:26.603182,1681938806603.18,4.53956
2023-04-20 06:13:26.604182,1681938806604.18,4.4337
2023-04-20 06:13:26.605182,1681938806605.18,4.32784
2023-04-20 06:13:26.606182,1681938806606.18,4.22198
2023-04-20 06:13:26.607182,1681938806607.18,4.113
2023-04-20 06:13:26.608182,1681938806608.18,4.00403
2023-04-20 06:13:26.609182,1681938806609.18,3.89505
2023-04-20 06:13:26.610182,1681938806610.18,3.79231
2023-04-20 06:13:26.611182,1681938806611.18,3.68333
2023-04-20 06:13:26.612182,1681938806612.18,3.57747
2023-04-20 06:13:26.613182,1681938806613.18,3.46538
2023-04-20 06:13:26.614182,1681938806614.18,3.35952
2023-04-20 06:13:26.615182,1681938806615.18,3.24744
2023-04-20 06:13:26.616182,1681938806616.18,3.13535
2023-04-20 06:13:26.617182,1681938806617.18,3.02015
2023-04-20 06:13:26.618182,1681938806618.18,2.90495
2023-04-20 06:13:26.619182,1681938806619.18,2.79286
2023-04-20 06:13:26.620182,1681938806620.18,2.67143
2023-04-20 06:13:26.621182,1681938806621.18,2.56245
2023-04-20 06:13:26.622182,1681938806622.18,2.45037
2023-04-20 06:13:26.623182,1681938806623.18,2.34139
2023-04-20 06:13:26.624182,1681938806624.18,2.23242
2023-04-20 06:13:26.625182,1681938806625.18,2.12344
2023-04-20 06:13:26.626182,1681938806626.18,2.01447
2023-04-20 06:13:26.627182,1681938806627.18,1.90549
2023-04-20 06:13:26.628182,1681938806628.18,1.79963
2023-04-20 06:13:26.629182,1681938806629.18,1.69377
2023-04-20 06:13:26.630182,1681938806630.18,1.59103
2023-04-20 06:13:26.631182,1681938806631.18,1.48516
2023-04-20 06:13:26.632182,1681938806632.18,1.38242
2023-04-20 06:13:26.633182,1681938806633.18,1.27967
2023-04-20 06:13:26.634182,1681938806634.18,1.17692
2023-04-20 06:13:26.635182,1681938806635.18,1.06795
2023-04-20 06:13:26.636182,1681938806636.18,0.95897
2023-04-20 06:13:26.637182,1681938806637.18,0.85
2023-04-20 06:13:26.638182,1681938806638.18,0.74414
2023-04-20 06:13:26.639182,1681938806639.18,0.63516
2023-04-20 06:13:26.640182,1681938806640.18,0.52619
2023-04-20 06:13:26.641182,1681938806641.18,0.41722
2023-04-20 06:13:26.642182,1681938806642.18,0.30201
2023-04-20 06:13:26.643182,1681938806643.18,0.18993
2023-04-20 06:13:26.644182,1681938806644.18,0.07473
2023-04-20 06:13:26.645182,1681938806645.18,-0.03736
2023-04-20 06:13:26.646182,1681938806646.18,-0.14945
2023-04-20 06:13:26.647182,1681938806647.18,-0.25842
2023-04-20 06:13:26.648182,1681938806648.18,-0.37051
2023-04-20 06:13:26.649182,1681938806649.18,-0.4826
2023-04-20 06:13:26.650182,1681938806650.18,-0.58846
2023-04-20 06:13:26.651182,1681938806651.18,-0.69432
2023-04-20 06:13:26.652182,1681938806652.18,-0.8033
2023-04-20 06:13:26.653182,1681938806653.18,-0.90916
2023-04-20 06:13:26.654182,1681938806654.18,-1.01813
2023-04-20 06:13:26.655182,1681938806655.18,-1.12399
2023-04-20 06:13:26.656182,1681938806656.18,-1.23297
2023-04-20 06:13:26.657182,1681938806657.18,-1.34194
2023-04-20 06:13:26.658182,1681938806658.18,-1.44469
2023-04-20 06:13:26.659182,1681938806659.18,-1.55366
2023-04-20 06:13:26.660182,1681938806660.18,-1.66264
2023-04-20 06:13:26.661182,1681938806661.18,-1.77161
2023-04-20 06:13:26.662182,1681938806662.18,-1.88059
2023-04-20 06:13:26.663182,1681938806663.18,-1.98956
2023-04-20 06:13:26.664182,1681938806664.18,-2.09853
2023-04-20 06:13:26.665182,1681938806665.18,-2.2044
2023-04-20 06:13:26.666182,1681938806666.18,-2.31026
2023-04-20 06:13:26.667182,1681938806667.18,-2.41612
2023-04-20 06:13:26.668182,1681938806668.18,-2.51886
2023-04-20 06:13:26.669182,1681938806669.18,-2.62473
2023-04-20 06:13:26.670182,1681938806670.18,-2.7337
2023-04-20 06:13:26.671182,1681938806671.18,-2.83645
2023-04-20 06:13:26.672182,1681938806672.18,-2.94231
2023-04-20 06:13:26.673182,1681938806673.18,-3.04194
2023-04-20 06:13:26.674182,1681938806674.18,-3.14158
2023-04-20 06:13:26.675182,1681938806675.18,-3.24121
2023-04-20 06:13:26.676182,1681938806676.18,-3.33773
2023-04-20 06:13:26.677182,1681938806677.18,-3.43114
2023-04-20 06:13:26.678182,1681938806678.18,-3.53077
2023-04-20 06:13:26.679182,1681938806679.18,-3.62729
2023-04-20 06:13:26.680182,1681938806680.18,-3.72692
2023-04-20 06:13:26.681182,1681938806681.18,-3.82033
2023-04-20 06:13:26.682182,1681938806682.18,-3.91374
2023-04-20 06:13:26.683182,1681938806683.18,-4.00714
2023-04-20 06:13:26.684182,1681938806684.18,-4.09744
2023-04-20 06:13:26.685182,1681938806685.18,-4.19396
2023-04-20 06:13:26.686182,1681938806686.18,-4.28425
2023-04-20 06:13:26.687182,1681938806687.18,-4.38077
2023-04-20 06:13:26.688182,1681938806688.18,-4.47418
2023-04-20 06:13:26.689182,1681938806689.18,-4.57381
2023-04-20 06:13:26.690182,1681938806690.18,-4.66722
2023-04-20 06:13:26.691182,1681938806691.18,-4.76062
2023-04-20 06:13:26.692182,1681938806692.18,-4.85092
2023-04-20 06:13:26.693182,1681938806693.18,-4.94121
2023-04-20 06:13:26.694182,1681938806694.18,-5.02839
2023-04-20 06:13:26.695182,1681938806695.18,-5.10934
2023-04-20 06:13:26.696182,1681938806696.18,-5.19652
2023-04-20 06:13:26.697182,1681938806697.18,-5.27747
2023-04-20 06:13:26.698182,1681938806698.18,-5.36154
2023-04-20 06:13:26.699182,1681938806699.18,-5.43938
2023-04-20 06:13:26.700182,1681938806700.18,-5.52033
2023-04-20 06:13:26.701182,1681938806701.18,-5.59505
2023-04-20 06:13:26.702182,1681938806702.18,-5.66978
2023-04-20 06:13:26.703182,1681938806703.18,-5.74451
2023-04-20 06:13:26.704182,1681938806704.18,-5.81612
2023-04-20 06:13:26.705182,1681938806705.18,-5.88773
2023-04-20 06:13:26.706182,1681938806706.18,-5.95623
2023-04-20 06:13:26.707182,1681938806707.18,-6.02784
2023-04-20 06:13:26.708182,1681938806708.18,-6.09634
2023-04-20 06:13:26.709182,1681938806709.18,-6.16484
2023-04-20 06:13:26.710182,1681938806710.18,-6.23333
2023-04-20 06:13:26.711182,1681938806711.18,-6.29872
2023-04-20 06:13:26.712182,1681938806712.18,-6.3641
2023-04-20 06:13:26.713182,1681938806713.18,-6.42949
2023-04-20 06:13:26.714182,1681938806714.18,-6.48864
2023-04-20 06:13:26.715182,1681938806715.18,-6.5478
2023-04-20 06:13:26.716182,1681938806716.18,-6.60696
2023-04-20 06:13:26.717182,1681938806717.18,-6.66612
2023-04-20 06:13:26.718182,1681938806718.18,-6.72216
2023-04-20 06:13:26.719182,1681938806719.18,-6.77509
2023-04-20 06:13:26.720182,1681938806720.18,-6.82802
2023-04-20 06:13:26.721182,1681938806721.18,-6.87784
2023-04-20 06:13:26.722182,1681938806722.18,-6.92766
2023-04-20 06:13:26.723182,1681938806723.18,-6.97747
2023-04-20 06:13:26.724182,1681938806724.18,-7.02418
2023-04-20 06:13:26.725182,1681938806725.18,-7.07088
2023-04-20 06:13:26.726182,1681938806726.18,-7.11447
2023-04-20 06:13:26.727182,1681938806727.18,-7.16117
2023-04-20 06:13:26.728182,1681938806728.18,-7.20165
2023-04-20 06:13:26.729182,1681938806729.18,-7.24524
2023-04-20 06:13:26.730182,1681938806730.18,-7.28571
2023-04-20 06:13:26.731182,1681938806731.18,-7.32619
2023-04-20 06:13:26.732182,1681938806732.18,-7.36355
2023-04-20 06:13:26.733182,1681938806733.18,-7.40092
2023-04-20 06:13:26.734182,1681938806734.18,-7.43516
2023-04-20 06:13:26.735182,1681938806735.18,-7.46941
2023-04-20 06:13:26.736182,1681938806736.18,-7.50055
2023-04-20 06:13:26.737182,1681938806737.18,-7.53168
2023-04-20 06:13:26.738182,1681938806738.18,-7.55971
2023-04-20 06:13:26.739182,1681938806739.18,-7.59084
2023-04-20 06:13:26.740182,1681938806740.18,-7.61886
2023-04-20 06:13:26.741182,1681938806741.18,-7.64377
2023-04-20 06:13:26.742182,1681938806742.18,-7.66557
2023-04-20 06:13:26.743182,1681938806743.18,-7.69048
2023-04-20 06:13:26.744182,1681938806744.18,-7.70916
2023-04-20 06:13:26.745182,1681938806745.18,-7.72784
2023-04-20 06:13:26.746182,1681938806746.18,-7.74963
2023-04-20 06:13:26.747182,1681938806747.18,-7.7652
2023-04-20 06:13:26.748182,1681938806748.18,-7.78077
2023-04-20 06:13:26.749182,1681938806749.18,-7.79322
2023-04-20 06:13:26.750182,1681938806750.18,-7.80879
2023-04-20 06:13:26.751182,1681938806751.18,-7.81813
2023-04-20 06:13:26.752182,1681938806752.18,-7.82747
2023-04-20 06:13:26.753182,1681938806753.18,-7.83681
2023-04-20 06:13:26.754182,1681938806754.18,-7.84615
2023-04-20 06:13:26.755182,1681938806755.18,-7.85238
2023-04-20 06:13:26.756182,1681938806756.18,-7.85549
2023-04-20 06:13:26.757182,1681938806757.18,-7.85861
2023-04-20 06:13:26.758182,1681938806758.18,-7.85861
2023-04-20 06:13:26.759182,1681938806759.18,-7.85861
2023-04-20 06:13:26.760182,1681938806760.18,-7.85861
2023-04-20 06:13:26.761182,1681938806761.18,-7.85861
2023-04-20 06:13:26.762182,1681938806762.18,-7.85549
2023-04-20 06:13:26.763182,1681938806763.18,-7.85238
2023-04-20 06:13:26.764182,1681938806764.18,-7.84304
2023-04-20 06:13:26.765182,1681938806765.18,-7.83681
2023-04-20 06:13:26.766182,1681938806766.18,-7.82747
2023-04-20 06:13:26.767182,1681938806767.18,-7.81813
2023-04-20 06:13:26.768182,1681938806768.18,-7.80568
2023-04-20 06:13:26.769182,1681938806769.18,-7.79322
2023-04-20 06:13:26.770182,1681938806770.18,-7.78077
2023-04-20 06:13:26.771182,1681938806771.18,-7.7652
2023-04-20 06:13:26.772182,1681938806772.18,-7.74652
2023-04-20 06:13:26.773182,1681938806773.18,-7.72784
2023-04-20 06:13:26.774182,1681938806774.18,-7.70916
2023-04-20 06:13:26.775182,1681938806775.18,-7.68736
2023-04-20 06:13:26.776182,1681938806776.18,-7.66557
2023-04-20 06:13:26.777182,1681938806777.18,-7.64377
2023-04-20 06:13:26.778182,1681938806778.18,-7.61886
2023-04-20 06:13:26.779182,1681938806779.18,-7.59084
2023-04-20 06:13:26.780182,1681938806780.18,-7.56282
2023-04-20 06:13:26.781182,1681938806781.18,-7.5348
2023-04-20 06:13:26.782182,1681938806782.18,-7.50366
2023-04-20 06:13:26.783182,1681938806783.18,-7.47253
2023-04-20 06:13:26.784182,1681938806784.18,-7.44139
2023-04-20 06:13:26.785182,1681938806785.18,-7.40714
2023-04-20 06:13:26.786182,1681938806786.18,-7.37289
2023-04-20 06:13:26.787182,1681938806787.18,-7.33553
2023-04-20 06:13:26.788182,1681938806788.18,-7.29505
2023-04-20 06:13:26.789182,1681938806789.18,-7.25769
2023-04-20 06:13:26.790182,1681938806790.18,-7.21722
2023-04-20 06:13:26.791182,1681938806791.18,-7.17363
2023-04-20 06:13:26.792182,1681938806792.18,-7.13004
2023-04-20 06:13:26.793182,1681938806793.18,-7.08956
2023-04-20 06:13:26.794182,1681938806794.18,-7.04597
2023-04-20 06:13:26.795182,1681938806795.18,-6.99927
2023-04-20 06:13:26.796182,1681938806796.18,-6.94945
2023-04-20 06:13:26.797182,1681938806797.18,-6.90275
2023-04-20 06:13:26.798182,1681938806798.18,-6.85604
2023-04-20 06:13:26.799182,1681938806799.18,-6.80311
2023-04-20 06:13:26.800182,1681938806800.18,-6.7533
2023-04-20 06:13:26.801182,1681938806801.18,-6.70037
2023-04-20 06:13:26.802182,1681938806802.18,-6.64432
2023-04-20 06:13:26.803182,1681938806803.18,-6.58828
2023-04-20 06:13:26.804182,1681938806804.18,-6.52912
2023-04-20 06:13:26.805182,1681938806805.18,-6.46996
2023-04-20 06:13:26.806182,1681938806806.18,-6.41081
2023-04-20 06:13:26.807182,1681938806807.18,-6.34853
2023-04-20 06:13:26.808182,1681938806808.18,-6.28315
2023-04-20 06:13:26.809182,1681938806809.18,-6.22088
2023-04-20 06:13:26.810182,1681938806810.18,-6.15549
2023-04-20 06:13:26.811182,1681938806811.18,-6.087
2023-04-20 06:13:26.812182,1681938806812.18,-6.02161
2023-04-20 06:13:26.813182,1681938806813.18,-5.95
2023-04-20 06:13:26.814182,1681938806814.18,-5.8815
2023-04-20 06:13:26.815182,1681938806815.18,-5.813
2023-04-20 06:13:26.816182,1681938806816.18,-5.74451
2023-04-20 06:13:26.817182,1681938806817.18,-5.66978
2023-04-20 06:13:26.818182,1681938806818.18,-5.59817
2023-04-20 06:13:26.819182,1681938806819.18,-5.52656
2023-04-20 06:13:26.820182,1681938806820.18,-5.44872
2023-04-20 06:13:26.821182,1681938806821.18,-5.37399
2023-04-20 06:13:26.822182,1681938806822.18,-5.28681
2023-04-20 06:13:26.823182,1681938806823.18,-5.20897
2023-04-20 06:13:26.824182,1681938806824.18,-5.12491
2023-04-20 06:13:26.825182,1681938806825.18,-5.04396
2023-04-20 06:13:26.826182,1681938806826.18,-4.95678
2023-04-20 06:13:26.827182,1681938806827.18,-4.87271
2023-04-20 06:13:26.828182,1681938806828.18,-4.78553
2023-04-20 06:13:26.829182,1681938806829.18,-4.69524
2023-04-20 06:13:26.830182,1681938806830.18,-4.60183
2023-04-20 06:13:26.831182,1681938806831.18,-4.50842
2023-04-20 06:13:26.832182,1681938806832.18,-4.41813
2023-04-20 06:13:26.833182,1681938806833.18,-4.32161
2023-04-20 06:13:26.834182,1681938806834.18,-4.23443
2023-04-20 06:13:26.835182,1681938806835.18,-4.14103
2023-04-20 06:13:26.836182,1681938806836.18,-4.05073
2023-04-20 06:13:26.837182,1681938806837.18,-3.96044
2023-04-20 06:13:26.838182,1681938806838.18,-3.87015
2023-04-20 06:13:26.839182,1681938806839.18,-3.77985
2023-04-20 06:13:26.840182,1681938806840.18,-3.68645
2023-04-20 06:13:26.841182,1681938806841.18,-3.58993
2023-04-20 06:13:26.842182,1681938806842.18,-3.49341
2023-04-20 06:13:26.843182,1681938806843.18,-3.40311
2023-04-20 06:13:26.844182,1681938806844.18,-3.30659
2023-04-20 06:13:26.845182,1681938806845.18,-3.21319
2023-04-20 06:13:26.846182,1681938806846.18,-3.11667
2023-04-20 06:13:26.847182,1681938806847.18,-3.02015
2023-04-20 06:13:26.848182,1681938806848.18,-2.92051
2023-04-20 06:13:26.849182,1681938806849.18,-2.81465
2023-04-20 06:13:26.850182,1681938806850.18,-2.7119
2023-04-20 06:13:26.851182,1681938806851.18,-2.60604
2023-04-20 06:13:26.852182,1681938806852.18,-2.5033
2023-04-20 06:13:26.853182,1681938806853.18,-2.40366
2023-04-20 06:13:26.854182,1681938806854.18,-2.2978
2023-04-20 06:13:26.855182,1681938806855.18,-2.19505
2023-04-20 06:13:26.856182,1681938806856.18,-2.08919
2023-04-20 06:13:26.857182,1681938806857.18,-1.98333
2023-04-20 06:13:26.858182,1681938806858.18,-1.87747
2023-04-20 06:13:26.859182,1681938806859.18,-1.7685
2023-04-20 06:13:26.860182,1681938806860.18,-1.66264
2023-04-20 06:13:26.861182,1681938806861.18,-1.55989
2023-04-20 06:13:26.862182,1681938806862.18,-1.45403
2023-04-20 06:13:26.863182,1681938806863.18,-1.35128
2023-04-20 06:13:26.864182,1681938806864.18,-1.24542
2023-04-20 06:13:26.865182,1681938806865.18,-1.13956
2023-04-20 06:13:26.866182,1681938806866.18,-1.03681
2023-04-20 06:13:26.867182,1681938806867.18,-0.92784
2023-04-20 06:13:26.868182,1681938806868.18,-0.82509
2023-04-20 06:13:26.869182,1681938806869.18,-0.71612
2023-04-20 06:13:26.870182,1681938806870.18,-0.61337
2023-04-20 06:13:26.871182,1681938806871.18,-0.51062
2023-04-20 06:13:26.872182,1681938806872.18,-0.40165
2023-04-20 06:13:26.873182,1681938806873.18,-0.29267
2023-04-20 06:13:26.874182,1681938806874.18,-0.1837
2023-04-20 06:13:26.875182,1681938806875.18,-0.07473
2023-04-20 06:13:26.876182,1681938806876.18,0.03425
2023-04-20 06:13:26.877182,1681938806877.18,0.14634
2023-04-20 06:13:26.878182,1681938806878.18,0.25531
2023-04-20 06:13:26.879182,1681938806879.18,0.3674
2023-04-20 06:13:26.880182,1681938806880.18,0.47637
2023-04-20 06:13:26.881182,1681938806881.18,0.58535
2023-04-20 06:13:26.882182,1681938806882.18,0.69121
2023-04-20 06:13:26.883182,1681938806883.18,0.80018
2023-04-20 06:13:26.884182,1681938806884.18,0.90293
2023-04-20 06:13:26.885182,1681938806885.18,1.00879
2023-04-20 06:13:26.886182,1681938806886.18,1.11465
2023-04-20 06:13:26.887182,1681938806887.18,1.2174
2023-04-20 06:13:26.888182,1681938806888.18,1.32015
2023-04-20 06:13:26.889182,1681938806889.18,1.41978
2023-04-20 06:13:26.890182,1681938806890.18,1.52253
2023-04-20 06:13:26.891182,1681938806891.18,1.62527
2023-04-20 06:13:26.892182,1681938806892.18,1.72802
2023-04-20 06:13:26.893182,1681938806893.18,1.83388
2023-04-20 06:13:26.894182,1681938806894.18,1.93663
2023-04-20 06:13:26.895182,1681938806895.18,2.0456
2023-04-20 06:13:26.896182,1681938806896.18,2.15147
2023-04-20 06:13:26.897182,1681938806897.18,2.25733
2023-04-20 06:13:26.898182,1681938806898.18,2.3663
2023-04-20 06:13:26.899182,1681938806899.18,2.47216
2023-04-20 06:13:26.900182,1681938806900.18,2.58114
2023-04-20 06:13:26.901182,1681938806901.18,2.69011
2023-04-20 06:13:26.902182,1681938806902.18,2.80842
2023-04-20 06:13:26.903182,1681938806903.18,2.9174
2023-04-20 06:13:26.904182,1681938806904.18,3.0326
2023-04-20 06:13:26.905182,1681938806905.18,3.14469
2023-04-20 06:13:26.906182,1681938806906.18,3.25678
2023-04-20 06:13:26.907182,1681938806907.18,3.36575
2023-04-20 06:13:26.908182,1681938806908.18,3.4685
2023-04-20 06:13:26.909182,1681938806909.18,3.57747
2023-04-20 06:13:26.910182,1681938806910.18,3.68022
2023-04-20 06:13:26.911182,1681938806911.18,3.78919
2023-04-20 06:13:26.912182,1681938806912.18,3.89194
2023-04-20 06:13:26.913182,1681938806913.18,3.9978
2023-04-20 06:13:26.914182,1681938806914.18,4.10366
2023-04-20 06:13:26.915182,1681938806915.18,4.21264
2023-04-20 06:13:26.916182,1681938806916.18,4.3185
2023-04-20 06:13:26.917182,1681938806917.18,4.42125
2023-04-20 06:13:26.918182,1681938806918.18,4.52399
2023-04-20 06:13:26.919182,1681938806919.18,4.62985
2023-04-20 06:13:26.920182,1681938806920.18,4.72949
2023-04-20 06:13:26.921182,1681938806921.18,4.83535
2023-04-20 06:13:26.922182,1681938806922.18,4.93187
2023-04-20 06:13:26.923182,1681938806923.18,5.0315
2023-04-20 06:13:26.924182,1681938806924.18,5.12802
2023-04-20 06:13:26.925182,1681938806925.18,5.22766
2023-04-20 06:13:26.926182,1681938806926.18,5.32729
2023-04-20 06:13:26.927182,1681938806927.18,5.4207
2023-04-20 06:13:26.928182,1681938806928.18,5.52033
2023-04-20 06:13:26.929182,1681938806929.18,5.61685
2023-04-20 06:13:26.930182,1681938806930.18,5.71337
2023-04-20 06:13:26.931182,1681938806931.18,5.80989
2023-04-20 06:13:26.932182,1681938806932.18,5.90641
2023-04-20 06:13:26.933182,1681938806933.18,5.9967
2023-04-20 06:13:26.934182,1681938806934.18,6.087
2023-04-20 06:13:26.935182,1681938806935.18,6.17418
2023-04-20 06:13:26.936182,1681938806936.18,6.26447
2023-04-20 06:13:26.937182,1681938806937.18,6.35165
2023-04-20 06:13:26.938182,1681938806938.18,6.43883
2023-04-20 06:13:26.939182,1681938806939.18,6.52601
2023-04-20 06:13:26.940182,1681938806940.18,6.60696
2023-04-20 06:13:26.941182,1681938806941.18,6.69414
2023-04-20 06:13:26.942182,1681938806942.18,6.77821
2023-04-20 06:13:26.943182,1681938806943.18,6.85916
2023-04-20 06:13:26.944182,1681938806944.18,6.94945
2023-04-20 06:13:26.945182,1681938806945.18,7.03352
2023-04-20 06:13:26.946182,1681938806946.18,7.11447
2023-04-20 06:13:26.947182,1681938806947.18,7.20165
2023-04-20 06:13:26.948182,1681938806948.18,7.2826
2023-04-20 06:13:26.949182,1681938806949.18,7.36044
2023-04-20 06:13:26.950182,1681938806950.18,7.44139
2023-04-20 06:13:26.951182,1681938806951.18,7.51923
2023-04-20 06:13:26.952182,1681938806952.18,7.59396
2023-04-20 06:13:26.953182,1681938806953.18,7.67491
2023-04-20 06:13:26.954182,1681938806954.18,7.74963
2023-04-20 06:13:26.955182,1681938806955.18,7.82125
2023-04-20 06:13:26.956182,1681938806956.18,7.89597
2023-04-20 06:13:26.957182,1681938806957.18,7.96758
2023-04-20 06:13:26.958182,1681938806958.18,8.03297
2023-04-20 06:13:26.959182,1681938806959.18,8.10147
2023-04-20 06:13:26.960182,1681938806960.18,8.17308
2023-04-20 06:13:26.961182,1681938806961.18,8.23846
2023-04-20 06:13:26.962182,1681938806962.18,8.30385
2023-04-20 06:13:26.963182,1681938806963.18,8.36923
2023-04-20 06:13:26.964182,1681938806964.18,8.43773
2023-04-20 06:13:26.965182,1681938806965.18,8.49377
2023-04-20 06:13:26.966182,1681938806966.18,8.55604
2023-04-20 06:13:26.967182,1681938806967.18,8.6152
2023-04-20 06:13:26.968182,1681938806968.18,8.67125
2023-04-20 06:13:26.969182,1681938806969.18,8.72418
2023-04-20 06:13:26.970182,1681938806970.18,8.77711
2023-04-20 06:13:26.971182,1681938806971.18,8.83004
2023-04-20 06:13:26.972182,1681938806972.18,8.87985
2023-04-20 06:13:26.973182,1681938806973.18,8.92656
2023-04-20 06:13:26.974182,1681938806974.18,8.97637
2023-04-20 06:13:26.975182,1681938806975.18,9.02308
2023-04-20 06:13:26.976182,1681938806976.18,9.06978
2023-04-20 06:13:26.977182,1681938806977.18,9.11648
2023-04-20 06:13:26.978182,1681938806978.18,9.15696
2023-04-20 06:13:26.979182,1681938806979.18,9.19744
2023-04-20 06:13:26.980182,1681938806980.18,9.24103
2023-04-20 06:13:26.981182,1681938806981.18,9.2815
2023-04-20 06:13:26.982182,1681938806982.18,9.32198
2023-04-20 06:13:26.983182,1681938806983.18,9.35623
2023-04-20 06:13:26.984182,1681938806984.18,9.39359
2023-04-20 06:13:26.985182,1681938806985.18,9.42784
2023-04-20 06:13:26.986182,1681938806986.18,9.4652
2023-04-20 06:13:26.987182,1681938806987.18,9.49945
2023-04-20 06:13:26.988182,1681938806988.18,9.53059
2023-04-20 06:13:26.989182,1681938806989.18,9.56172
2023-04-20 06:13:26.990182,1681938806990.18,9.58974
2023-04-20 06:13:26.991182,1681938806991.18,9.61777
2023-04-20 06:13:26.992182,1681938806992.18,9.64579
2023-04-20 06:13:26.993182,1681938806993.18,9.67381
2023-04-20 06:13:26.994182,1681938806994.18,9.69872
2023-04-20 06:13:26.995182,1681938806995.18,9.72051
2023-04-20 06:13:26.996182,1681938806996.18,9.73919
2023-04-20 06:13:26.997182,1681938806997.18,9.75788
2023-04-20 06:13:26.998182,1681938806998.18,9.77656
2023-04-20 06:13:26.999182,1681938806999.18,9.79212
2023-04-20 06:13:27.000182,1681938807000.18,9.80769
2023-04-20 06:13:27.001182,1681938807001.18,9.82015
2023-04-20 06:13:27.002182,1681938807002.18,9.8326
2023-04-20 06:13:27.003182,1681938807003.18,9.84505
2023-04-20 06:13:27.004182,1681938807004.18,9.8544
2023-04-20 06:13:27.005182,1681938807005.18,9.86374
2023-04-20 06:13:27.006182,1681938807006.18,9.87308
2023-04-20 06:13:27.007182,1681938807007.18,9.87619
2023-04-20 06:13:27.008182,1681938807008.18,9.88242
2023-04-20 06:13:27.009182,1681938807009.18,9.88553
2023-04-20 06:13:27.010182,1681938807010.18,9.88553
2023-04-20 06:13:27.011182,1681938807011.18,9.88553
2023-04-20 06:13:27.012182,1681938807012.18,9.88553
2023-04-20 06:13:27.013182,1681938807013.18,9.88553
2023-04-20 06:13:27.014182,1681938807014.18,9.8793
2023-04-20 06:13:27.015182,1681938807015.18,9.87619
2023-04-20 06:13:27.016182,1681938807016.18,9.86685
2023-04-20 06:13:27.017182,1681938807017.18,9.86062
2023-04-20 06:13:27.018182,1681938807018.18,9.84817
2023-04-20 06:13:27.019182,1681938807019.18,9.83883
2023-04-20 06:13:27.020182,1681938807020.18,9.82637
2023-04-20 06:13:27.021182,1681938807021.18,9.81392
2023-04-20 06:13:27.022182,1681938807022.18,9.80147
2023-04-20 06:13:27.023182,1681938807023.18,9.7859
2023-04-20 06:13:27.024182,1681938807024.18,9.77033
2023-04-20 06:13:27.025182,1681938807025.18,9.75165
2023-04-20 06:13:27.026182,1681938807026.18,9.73297
2023-04-20 06:13:27.027182,1681938807027.18,9.71117
2023-04-20 06:13:27.028182,1681938807028.18,9.68626
2023-04-20 06:13:27.029182,1681938807029.18,9.66136
2023-04-20 06:13:27.030182,1681938807030.18,9.63645
2023-04-20 06:13:27.031182,1681938807031.18,9.60842
2023-04-20 06:13:27.032182,1681938807032.18,9.5804
2023-04-20 06:13:27.033182,1681938807033.18,9.54927
2023-04-20 06:13:27.034182,1681938807034.18,9.51813
2023-04-20 06:13:27.035182,1681938807035.18,9.48388
2023-04-20 06:13:27.036182,1681938807036.18,9.44963
2023-04-20 06:13:27.037182,1681938807037.18,9.41538
2023-04-20 06:13:27.038182,1681938807038.18,9.37802
2023-04-20 06:13:27.039182,1681938807039.18,9.34377
2023-04-20 06:13:27.040182,1681938807040.18,9.3033
2023-04-20 06:13:27.041182,1681938807041.18,9.26593
2023-04-20 06:13:27.042182,1681938807042.18,9.22234
2023-04-20 06:13:27.043182,1681938807043.18,9.18187
2023-04-20 06:13:27.044182,1681938807044.18,9.13828
2023-04-20 06:13:27.045182,1681938807045.18,9.0978
2023-04-20 06:13:27.046182,1681938807046.18,9.0511
2023-04-20 06:13:27.047182,1681938807047.18,9.00128
2023-04-20 06:13:27.048182,1681938807048.18,8.95458
2023-04-20 06:13:27.049182,1681938807049.18,8.90476
2023-04-20 06:13:27.050182,1681938807050.18,8.85806
2023-04-20 06:13:27.051182,1681938807051.18,8.80513
2023-04-20 06:13:27.052182,1681938807052.18,8.7522
2023-04-20 06:13:27.053182,1681938807053.18,8.69927
2023-04-20 06:13:27.054182,1681938807054.18,8.64634
2023-04-20 06:13:27.055182,1681938807055.18,8.59029
2023-04-20 06:13:27.056182,1681938807056.18,8.52802
