time,cam1_timestamp,cam1_data,cam2_timestamp,cam2_data,cam3_timestamp,cam3_data
1717386378.7680752,1717386378.7517917,"time: 1717386378.7517917, id: 2, trans: (-0.8627814101590257, -0.10420387037768192, 1.2264586515130491), rot: (-0.8890914652185659, 0.4309228131801469, 0.027500671260001407, 0.15187366011478473)",1717386378.7585564,"time: 1717386378.7585564, id: 2, trans: (-0.37559197708379916, -0.02628038277027757, 0.9994912992319134), rot: (-0.961962468899726, 0.2680082611243, 0.0323881988468571, 0.04184238249585238)",1717386378.7588224,"time: 1717386378.7588224, id: 2, trans: (0.0228380872238407, -0.1478572801589647, 0.908290973539145), rot: (-0.9965668598417259, 0.04729077733584172, 0.029206313123795444, 0.0613601460060878)"
1717386378.7849681,1717386378.7683983,"time: 1717386378.7683983, id: 2, trans: (-0.8644787365620327, -0.10388845267718867, 1.2241768629177954), rot: (-0.8884549082774563, 0.43210397696571806, 0.02719998002179623, 0.1522963891066381)",1717386378.7085304,"time: 1717386378.7085304, id: 2, trans: (-0.3747175110559726, -0.025318776720406028, 0.9997491388286947), rot: (-0.9621548256511326, 0.2674738032358539, 0.03208067758249481, 0.041069285173159706)",1717386378.7745423,"time: 1717386378.7745423, id: 2, trans: (0.0228380872238407, -0.1478572801589647, 0.908290973539145), rot: (-0.9965668598417259, 0.04729077733584172, 0.029206313123795444, 0.0613601460060878)"
1717386378.8018177,1717386378.784951,"time: 1717386378.784951, id: 2, trans: (-0.8644787365620327, -0.10388845267718867, 1.2241768629177954), rot: (-0.8884549082774563, 0.43210397696571806, 0.02719998002179623, 0.1522963891066381)",1717386378.791824,"time: 1717386378.791824, id: 2, trans: (-0.3762905264448125, -0.023031328743976096, 0.9988467945493595), rot: (-0.9617768802116035, 0.26891606492328324, 0.032267720428100916, 0.04035067452949462)",1717386378.792071,"time: 1717386378.792071, id: 2, trans: (0.019606756598483037, -0.15011308649310715, 0.9074629014782288), rot: (-0.9963505133674839, 0.0498978495282672, 0.029113358737850543, 0.06283527248135912)"
1717386378.8143697,1717386378.8012474,"time: 1717386378.8012474, id: 2, trans: (-0.8642753880971513, -0.10316410325852297, 1.2249646261708524), rot: (-0.8885459624908449, 0.43193261785364456, 0.027618600843168785, 0.1521758820009961)",1717386378.7750218,"time: 1717386378.7750218, id: 2, trans: (-0.3762905264448125, -0.023031328743976096, 0.9988467945493595), rot: (-0.9617768802116035, 0.26891606492328324, 0.032267720428100916, 0.04035067452949462)",1717386378.8077383,"time: 1717386378.8077383, id: 2, trans: (0.019606756598483037, -0.15011308649310715, 0.9074629014782288), rot: (-0.9963505133674839, 0.0498978495282672, 0.029113358737850543, 0.06283527248135912)"
1717386378.83555,1717386378.8176088,"time: 1717386378.8176088, id: 2, trans: (-0.8642753880971513, -0.10316410325852297, 1.2249646261708524), rot: (-0.8885459624908449, 0.43193261785364456, 0.027618600843168785, 0.1521758820009961)",1717386378.8240993,"time: 1717386378.8240993, id: 2, trans: (-0.3741176755181469, -0.023244554999695133, 0.9996985412193976), rot: (-0.9622563485260068, 0.2672772854434392, 0.032099399006669735, 0.03993996733590237)",1717386378.8251908,"time: 1717386378.8251908, id: 2, trans: (0.023260598138728727, -0.15111113809081927, 0.9073043521429858), rot: (-0.9964644272080674, 0.04686840535805848, 0.029532631216346125, 0.06316503448531098)"
1717386378.8522477,1717386378.8349087,"time: 1717386378.8349087, id: 2, trans: (-0.8642484784223373, -0.10176096719415367, 1.2250697544382596), rot: (-0.8885581396173083, 0.4320725254099891, 0.027692171147435517, 0.15169347040266254)",1717386378.8081164,"time: 1717386378.8081164, id: 2, trans: (-0.3741176755181469, -0.023244554999695133, 0.9996985412193976), rot: (-0.9622563485260068, 0.2672772854434392, 0.032099399006669735, 0.03993996733590237)",1717386378.841654,"time: 1717386378.841654, id: 2, trans: (0.023260598138728727, -0.15111113809081927, 0.9073043521429858), rot: (-0.9964644272080674, 0.04686840535805848, 0.029532631216346125, 0.06316503448531098)"
1717386378.8684263,1717386378.8512125,"time: 1717386378.8512125, id: 2, trans: (-0.8642484784223373, -0.10176096719415367, 1.2250697544382596), rot: (-0.8885581396173083, 0.4320725254099891, 0.027692171147435517, 0.15169347040266254)",1717386378.858521,"time: 1717386378.858521, id: 2, trans: (-0.37282604307114026, -0.027010995392661098, 1.0014641074955588), rot: (-0.9626330507127788, 0.2656727548457334, 0.0321581276648209, 0.041490382417860724)",1717386378.858328,"time: 1717386378.858328, id: 2, trans: (0.025293566344897267, -0.14914761018063966, 0.907706340110555), rot: (-0.9966170123899202, 0.045232545708369126, 0.029501118914235812, 0.06195346161868377)"
1717386378.8828905,1717386378.8682027,"time: 1717386378.8682027, id: 2, trans: (-0.8635977179983612, -0.10218458115356795, 1.2267839790753146), rot: (-0.8889213377251799, 0.4313760674917324, 0.027843975384617123, 0.15151982301674555)",1717386378.841922,"time: 1717386378.841922, id: 2, trans: (-0.37282604307114026, -0.027010995392661098, 1.0014641074955588), rot: (-0.9626330507127788, 0.2656727548457334, 0.0321581276648209, 0.041490382417860724)",1717386378.8753135,"time: 1717386378.8753135, id: 2, trans: (0.025293566344897267, -0.14914761018063966, 0.907706340110555), rot: (-0.9966170123899202, 0.045232545708369126, 0.029501118914235812, 0.06195346161868377)"
1717386378.9027913,1717386378.884414,"time: 1717386378.884414, id: 2, trans: (-0.8635977179983612, -0.10218458115356795, 1.2267839790753146), rot: (-0.8889213377251799, 0.4313760674917324, 0.027843975384617123, 0.15151982301674555)",1717386378.8913996,"time: 1717386378.8913996, id: 2, trans: (-0.37531845819523185, -0.024102237243804, 0.9995844622143426), rot: (-0.9620407857907219, 0.2680235085082848, 0.03172806124759022, 0.040425925982576)",1717386378.8909304,"time: 1717386378.8909304, id: 2, trans: (0.020913671137614814, -0.14882545325485833, 0.9080702212531291), rot: (-0.9964462597143302, 0.04885070121268794, 0.02935896904724796, 0.062020250151326964)"
1717386378.9193652,1717386378.9015503,"time: 1717386378.9015503, id: 2, trans: (-0.8640510647802926, -0.10107446849603674, 1.2256350957111424), rot: (-0.888667436483683, 0.43193830508201375, 0.02784849154823351, 0.15140657005191174)",1717386378.874952,"time: 1717386378.874952, id: 2, trans: (-0.37531845819523185, -0.024102237243804, 0.9995844622143426), rot: (-0.9620407857907219, 0.2680235085082848, 0.03172806124759022, 0.040425925982576)",1717386378.9087212,"time: 1717386378.9087212, id: 2, trans: (0.020913671137614814, -0.14882545325485833, 0.9080702212531291), rot: (-0.9964462597143302, 0.04885070121268794, 0.02935896904724796, 0.062020250151326964)"
