time, id, x, y, z, qx, qy, qz, qw, image_error, object_error, fiducial_area
1717086191.897490621, 0, 0.0935042, 0.0243633, 0.945899, 0.995206, -0.00864001, 0.0738893, 0.0634927, 0.000491101, 0.000618844, 0
1717086191.913647840, 0, 0.0935042, 0.0243633, 0.945899, 0.995206, -0.00864001, 0.0738893, 0.0634927, 0.000491101, 0.000618844, 0
1717086191.930739446, 0, 0.108796, 0.0341017, 0.942891, 0.994728, -0.0207683, 0.0720737, 0.0699285, 1.91503e-05, 2.40858e-05, 0
1717086191.965052114, 0, 0.0849517, 0.027184, 0.946172, 0.995198, -0.00183541, 0.0738868, 0.0641732, 0.00078143, 0.000983706, 0
1717086191.980526585, 0, 0.0849517, 0.027184, 0.946172, 0.995198, -0.00183541, 0.0738868, 0.0641732, 0.00078143, 0.000983706, 0
1717086191.996903560, 0, 0.0936241, 0.0325936, 0.94521, 0.994987, -0.00868853, 0.0730665, 0.0677254, 0.000600959, 0.000756576, 0
1717086192.013853352, 0, 0.0936241, 0.0325936, 0.94521, 0.994987, -0.00868853, 0.0730665, 0.0677254, 0.000600959, 0.000756576, 0
1717086192.030463448, 0, 0.0838522, 0.034028, 0.946742, 0.995029, -0.000856439, 0.0732038, 0.0675182, 0.000149637, 0.000188638, 0
1717086192.047301088, 0, 0.0838522, 0.034028, 0.946742, 0.995029, -0.000856439, 0.0732038, 0.0675182, 0.000149637, 0.000188638, 0
1717086192.063989976, 0, 0.0522479, 0.041315, 0.949181, 0.994461, 0.0240166, 0.0757022, 0.0688464, 0.0010668, 0.00134426, 0
1717086192.080725825, 0, 0.0522479, 0.041315, 0.949181, 0.994461, 0.0240166, 0.0757022, 0.0688464, 0.0010668, 0.00134426, 0
1717086192.097334939, 0, 0.0372621, 0.0271119, 0.951951, 0.994508, 0.0359386, 0.0775748, 0.06037, 0.000925815, 0.00117054, 0
1717086192.114206212, 0, 0.0372621, 0.0271119, 0.951951, 0.994508, 0.0359386, 0.0775748, 0.06037, 0.000925815, 0.00117054, 0
1717086192.130857500, 0, 0.0647672, 0.0297556, 0.949345, 0.994971, 0.0141876, 0.0759124, 0.0637839, 0.000474942, 0.000598938, 0
1717086192.147562249, 0, 0.0647672, 0.0297556, 0.949345, 0.994971, 0.0141876, 0.0759124, 0.0637839, 0.000474942, 0.000598938, 0
1717086192.164139154, 0, 0.106325, 0.0454081, 0.942646, 0.994453, -0.0186338, 0.0709372, 0.0753934, 3.82956e-05, 4.81517e-05, 0
1717086192.180641431, 0, 0.106325, 0.0454081, 0.942646, 0.994453, -0.0186338, 0.0709372, 0.0753934, 3.82956e-05, 4.81517e-05, 0
1717086192.197613638, 0, 0.0735178, 0.0523489, 0.946538, 0.994394, 0.00732898, 0.0729663, 0.0761805, 0.000266339, 0.000335247, 0
1717086192.214263431, 0, 0.0735178, 0.0523489, 0.946538, 0.994394, 0.00732898, 0.0729663, 0.0761805, 0.000266339, 0.000335247, 0
1717086192.230952040, 0, 0.0675296, 0.0348081, 0.948382, 0.99495, 0.0120726, 0.0741618, 0.0665527, 0.000597407, 0.000753459, 0
1717086192.247582206, 0, 0.0675296, 0.0348081, 0.948382, 0.99495, 0.0120726, 0.0741618, 0.0665527, 0.000597407, 0.000753459, 0
1717086192.263967767, 0, 0.0348862, 0.0101722, 0.952102, 0.99485, 0.0379624, 0.0786775, 0.0514042, 0.00141015, 0.00178196, 0
1717086192.280686374, 0, 0.0348862, 0.0101722, 0.952102, 0.99485, 0.0379624, 0.0786775, 0.0514042, 0.00141015, 0.00178196, 0
1717086192.297457510, 0, 0.0460673, 0.0105574, 0.951506, 0.995127, 0.0290628, 0.0782971, 0.0524076, 0.000571005, 0.000720981, 0
1717086192.314069582, 0, 0.0460673, 0.0105574, 0.951506, 0.995127, 0.0290628, 0.0782971, 0.0524076, 0.000571005, 0.000720981, 0
1717086192.331080248, 0, 0.0450631, 0.0400059, 0.950114, 0.994293, 0.0296407, 0.0769799, 0.0676603, 0.000742322, 0.000935667, 0
1717086192.348151972, 0, 0.0450631, 0.0400059, 0.950114, 0.994293, 0.0296407, 0.0769799, 0.0676603, 0.000742322, 0.000935667, 0
1717086192.364538520, 0, 0.0815434, 0.0441376, 0.946435, 0.994656, 0.000957879, 0.0734116, 0.0725863, 1.04377e-05, 1.31384e-05, 0
1717086192.380946497, 0, 0.0815434, 0.0441376, 0.946435, 0.994656, 0.000957879, 0.0734116, 0.0725863, 1.04377e-05, 1.31384e-05, 0
1717086192.397507686, 0, 0.0760198, 0.047789, 0.946918, 0.994507, 0.00530898, 0.0737984, 0.0740421, 2.03802e-05, 2.56526e-05, 0
1717086192.414433682, 0, 0.0760198, 0.047789, 0.946918, 0.994507, 0.00530898, 0.0737984, 0.0740421, 2.03802e-05, 2.56526e-05, 0
1717086192.431288576, 0, 0.0507888, 0.0183221, 0.950971, 0.995058, 0.0252833, 0.0774443, 0.0567743, 0.000833747, 0.00105257, 0
1717086192.447542152, 0, 0.0507888, 0.0183221, 0.950971, 0.995058, 0.0252833, 0.0774443, 0.0567743, 0.000833747, 0.00105257, 0
1717086192.464066110, 0, -0.0377481, 0.0427019, 0.950119, 0.989904, 0.0942219, 0.0840554, 0.0643906, 0.000646027, 0.000815597, 0
1717086192.481063186, 0, -0.0377481, 0.0427019, 0.950119, 0.989904, 0.0942219, 0.0840554, 0.0643906, 0.000646027, 0.000815597, 0
1717086192.497640711, 0, -0.0597612, 0.0293624, 0.949093, 0.988312, 0.111734, 0.0870025, 0.0564451, 0.00102693, 0.00129486, 0
1717086192.514461872, 0, -0.0597612, 0.0293624, 0.949093, 0.988312, 0.111734, 0.0870025, 0.0564451, 0.00102693, 0.00129486, 0
1717086192.531018517, 0, 0.0466359, 0.030466, 0.950608, 0.994606, 0.0284662, 0.0774924, 0.062801, 0.000901151, 0.00113638, 0
1717086192.547666971, 0, 0.0466359, 0.030466, 0.950608, 0.994606, 0.0284662, 0.0774924, 0.062801, 0.000901151, 0.00113638, 0
1717086192.564407490, 0, 0.0601202, 0.0344825, 0.949311, 0.994722, 0.0177845, 0.0765949, 0.0659222, 0.000484863, 0.000610695, 0
1717086192.581440633, 0, 0.0601202, 0.0344825, 0.949311, 0.994722, 0.0177845, 0.0765949, 0.0659222, 0.000484863, 0.000610695, 0
1717086192.598339056, 0, 0.0490143, 0.0376696, 0.949856, 0.994451, 0.0265353, 0.0768773, 0.0667243, 0.00107016, 0.00134845, 0
1717086192.614980197, 0, 0.0490143, 0.0376696, 0.949856, 0.994451, 0.0265353, 0.0768773, 0.0667243, 0.00107016, 0.00134845, 0
1717086192.631475572, 0, 0.0588202, -0.00172965, 0.950004, 0.995639, 0.0189193, 0.0783407, 0.0469888, 0.00145327, 0.00183272, 0
1717086192.648006494, 0, 0.0588202, -0.00172965, 0.950004, 0.995639, 0.0189193, 0.0783407, 0.0469888, 0.00145327, 0.00183272, 0
1717086192.664703574, 0, -0.0443893, 0.0302149, 0.950398, 0.989658, 0.0996961, 0.0856142, 0.0575183, 0.00117797, 0.00148589, 0
1717086192.681330263, 0, -0.0443893, 0.0302149, 0.950398, 0.989658, 0.0996961, 0.0856142, 0.0575183, 0.00117797, 0.00148589, 0
1717086192.698272302, 0, -0.0431679, 0.0283247, 0.950486, 0.989815, 0.0988263, 0.0854219, 0.0565851, 0.000609629, 0.00076881, 0
1717086192.714551373, 0, -0.0431679, 0.0283247, 0.950486, 0.989815, 0.0988263, 0.0854219, 0.0565851, 0.000609629, 0.00076881, 0
1717086192.731227825, 0, 0.056707, 0.0516369, 0.948554, 0.994136, 0.0204404, 0.0756053, 0.0745588, 0.000248839, 0.000313267, 0
1717086192.747712975, 0, 0.056707, 0.0516369, 0.948554, 0.994136, 0.0204404, 0.0756053, 0.0745588, 0.000248839, 0.000313267, 0
1717086192.764556542, 0, 0.077984, 0.0424837, 0.946974, 0.994687, 0.00374665, 0.074023, 0.0714433, 0.000209473, 0.000263704, 0
1717086192.781573399, 0, 0.077984, 0.0424837, 0.946974, 0.994687, 0.00374665, 0.074023, 0.0714433, 0.000209473, 0.000263704, 0
1717086192.798334954, 0, 0.0618612, 0.0396503, 0.94851, 0.994641, 0.0164288, 0.0754734, 0.068718, 0.000185007, 0.000232924, 0
1717086192.814634069, 0, 0.0618612, 0.0396503, 0.94851, 0.994641, 0.0164288, 0.0754734, 0.068718, 0.000185007, 0.000232924, 0
1717086192.831684891, 0, -0.0384348, 0.0382775, 0.950399, 0.989957, 0.0948595, 0.084495, 0.0620335, 0.00119535, 0.00150902, 0
1717086192.848736487, 0, -0.0384348, 0.0382775, 0.950399, 0.989957, 0.0948595, 0.084495, 0.0620335, 0.00119535, 0.00150902, 0
1717086192.864677086, 0, -0.0546537, 0.0327349, 0.949505, 0.988717, 0.107651, 0.086227, 0.0584394, 0.000995505, 0.00125616, 0
1717086192.881708693, 0, -0.0546537, 0.0327349, 0.949505, 0.988717, 0.107651, 0.086227, 0.0584394, 0.000995505, 0.00125616, 0
1717086192.898350596, 0, 0.0139215, 0.029741, 0.951685, 0.993495, 0.0541922, 0.0799946, 0.0602714, 0.000908801, 0.0011466, 0
1717086192.914672709, 0, 0.0139215, 0.029741, 0.951685, 0.993495, 0.0541922, 0.0799946, 0.0602714, 0.000908801, 0.0011466, 0
1717086192.931796879, 0, 0.0526749, 0.0544822, 0.948251, 0.994008, 0.0236159, 0.0751967, 0.0757295, 0.00094725, 0.00119244, 0
1717086192.948494547, 0, 0.0526749, 0.0544822, 0.948251, 0.994008, 0.0236159, 0.0751967, 0.0757295, 0.00094725, 0.00119244, 0
1717086192.964782490, 0, 0.0420351, 0.038266, 0.950121, 0.994266, 0.0320147, 0.0773398, 0.0665476, 0.000911591, 0.00114856, 0
1717086192.981494781, 0, 0.0420351, 0.038266, 0.950121, 0.994266, 0.0320147, 0.0773398, 0.0665476, 0.000911591, 0.00114856, 0
1717086192.998385491, 0, 0.0784802, 0.0451402, 0.946596, 0.994686, 0.00344489, 0.0727194, 0.0728056, 0.000730855, 0.000920825, 0
1717086193.015401227, 0, 0.0784802, 0.0451402, 0.946596, 0.994686, 0.00344489, 0.0727194, 0.0728056, 0.000730855, 0.000920825, 0
1717086193.031468816, 0, 0.112148, 0.0487514, 0.941179, 0.994225, -0.0232171, 0.07029, 0.0776955, 0.00044778, 0.000562312, 0
1717086193.048524927, 0, 0.112148, 0.0487514, 0.941179, 0.994225, -0.0232171, 0.07029, 0.0776955, 0.00044778, 0.000562312, 0
1717086193.065235465, 0, 0.0724746, 0.0271877, 0.947681, 0.995166, 0.00808216, 0.0747906, 0.0631289, 0.00128478, 0.00161822, 0
1717086193.081408891, 0, 0.0724746, 0.0271877, 0.947681, 0.995166, 0.00808216, 0.0747906, 0.0631289, 0.00128478, 0.00161822, 0
1717086193.098482197, 0, 0.097695, 0.0281127, 0.94502, 0.994973, -0.0120372, 0.0743697, 0.0659728, 0.000216338, 0.000272056, 0
1717086193.115156814, 0, 0.097695, 0.0281127, 0.94502, 0.994973, -0.0120372, 0.0743697, 0.0659728, 0.000216338, 0.000272056, 0
1717086193.131570181, 0, 0.103232, 0.0050466, 0.944684, 0.995661, -0.0163613, 0.0737167, 0.0543898, 0.00619904, 0.0078166, 0
1717086193.148604303, 0, 0.103232, 0.0050466, 0.944684, 0.995661, -0.0163613, 0.0737167, 0.0543898, 0.00619904, 0.0078166, 0
1717086193.165349974, 0, 0.080941, 0.0319086, 0.946768, 0.994989, 0.00128854, 0.0746574, 0.0664959, 5.80724e-05, 7.30569e-05, 0
1717086193.181595172, 0, 0.080941, 0.0319086, 0.946768, 0.994989, 0.00128854, 0.0746574, 0.0664959, 5.80724e-05, 7.30569e-05, 0
1717086193.198492592, 0, 0.123506, 0.0353437, 0.939621, 0.994324, -0.0325704, 0.0710107, 0.0722235, 0.00093878, 0.00117792, 0
1717086193.215187483, 0, 0.123506, 0.0353437, 0.939621, 0.994324, -0.0325704, 0.0710107, 0.0722235, 0.00093878, 0.00117792, 0
1717086193.231725998, 0, 0.115912, 0.00036249, 0.94256, 0.995634, -0.026528, 0.072017, 0.0531336, 0.00546762, 0.00690422, 0
1717086193.248450571, 0, 0.115912, 0.00036249, 0.94256, 0.995634, -0.026528, 0.072017, 0.0531336, 0.00546762, 0.00690422, 0
1717086193.265484566, 0, 0.0805866, 0.00932407, 0.947919, 0.99562, 0.0017264, 0.0756494, 0.0549144, 0.00662684, 0.00835237, 0
1717086193.281757662, 0, 0.0805866, 0.00932407, 0.947919, 0.99562, 0.0017264, 0.0756494, 0.0549144, 0.00662684, 0.00835237, 0
1717086193.298526810, 0, 0.0455012, -0.00121417, 0.953766, 0.995288, 0.0296979, 0.0795491, 0.0468179, 0.00706808, 0.00893794, 0
1717086193.315487695, 0, 0.0455012, -0.00121417, 0.953766, 0.995288, 0.0296979, 0.0795491, 0.0468179, 0.00706808, 0.00893794, 0
1717086193.332296730, 0, 0.12157, -0.0134364, 0.940944, 0.995773, -0.0313743, 0.0725703, 0.0467419, 0.0047988, 0.00605964, 0
1717086193.349248413, 0, 0.12157, -0.0134364, 0.940944, 0.995773, -0.0313743, 0.0725703, 0.0467419, 0.0047988, 0.00605964, 0
1717086193.365397975, 0, 0.134904, -0.0218221, 0.939552, 0.995648, -0.0420649, 0.070853, 0.0435465, 0.00010441, 0.000132566, 0
1717086193.382100167, 0, 0.134904, -0.0218221, 0.939552, 0.995648, -0.0420649, 0.070853, 0.0435465, 0.00010441, 0.000132566, 0
1717086193.398574858, 0, 0.0874339, 0.00479016, 0.947101, 0.995798, -0.00367674, 0.0744254, 0.0532402, 0.00560052, 0.00706883, 0
1717086193.415402549, 0, 0.0874339, 0.00479016, 0.947101, 0.995798, -0.00367674, 0.0744254, 0.0532402, 0.00560052, 0.00706883, 0
1717086193.432465248, 0, 0.109123, -0.015542, 0.943081, 0.995925, -0.0215081, 0.0751942, 0.0449038, 0.00698953, 0.00881013, 0
1717086193.448655343, 0, 0.109123, -0.015542, 0.943081, 0.995925, -0.0215081, 0.0751942, 0.0449038, 0.00698953, 0.00881013, 0
1717086193.465354198, 0, 0.126536, -0.0297776, 0.940737, 0.996029, -0.0353777, 0.0718919, 0.0388183, 1.08149e-05, 1.37316e-05, 0
1717086193.482218853, 0, 0.126536, -0.0297776, 0.940737, 0.996029, -0.0353777, 0.0718919, 0.0388183, 1.08149e-05, 1.37316e-05, 0
1717086193.498674162, 0, 0.111051, -0.0233986, 0.944678, 0.996315, -0.0225297, 0.0720859, 0.0406475, 3.55562e-05, 4.52135e-05, 0
1717086193.515495480, 0, 0.111051, -0.0233986, 0.944678, 0.996315, -0.0225297, 0.0720859, 0.0406475, 3.55562e-05, 4.52135e-05, 0
1717086193.532246654, 0, 0.0880037, -0.0287349, 0.947877, 0.996475, -0.00412141, 0.0756052, 0.0361195, 0.0019737, 0.00250509, 0
1717086193.549082139, 0, 0.0880037, -0.0287349, 0.947877, 0.996475, -0.00412141, 0.0756052, 0.0361195, 0.0019737, 0.00250509, 0
1717086193.565442593, 0, 0.109173, -0.0382201, 0.944091, 0.996417, -0.0214159, 0.0748185, 0.0331268, 0.000442588, 0.000562037, 0
